bmf21;bmf38;bmf73;bmf115;bmf177;bmf214;bmf215;bmf232;bmf283;bmf308;bmf450;bmf454;bmf514;bmf527;bmf547;bmf560;bmf592;bmf604;bmf639;bmf663;bmf685;bmf697;bmf860;bmf866;bmf873;bmf930;bmf940;bmf1010;exp
False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;True;False;True;True
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True
False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;True;False
