bmf1;bmf15;bmf16;bmf21;bmf38;bmf39;bmf73;bmf76;bmf78;bmf104;bmf115;bmf164;bmf169;bmf177;bmf189;bmf214;bmf215;bmf232;bmf255;bmf278;bmf283;bmf297;bmf304;bmf306;bmf328;bmf340;bmf343;bmf370;bmf391;bmf400;bmf402;bmf408;bmf439;bmf450;bmf452;bmf454;bmf467;bmf491;bmf510;bmf514;bmf516;bmf525;bmf526;bmf527;bmf547;bmf559;bmf560;bmf582;bmf592;bmf601;bmf604;bmf606;bmf608;bmf626;bmf639;bmf663;bmf672;bmf678;bmf685;bmf697;bmf713;bmf723;bmf774;bmf781;bmf796;bmf828;bmf847;bmf860;bmf867;bmf873;bmf877;bmf882;bmf886;bmf921;bmf930;bmf933;bmf940;bmf971;bmf976;bmf983;bmf1009;bmf1010;exp
True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;True
False;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True
True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;True;True;False;False;True;True
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True
False;False;False;False;True;False;True;False;False;True;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True
False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True
False;False;True;False;True;False;False;False;False;True;True;False;True;False;False;True;False;False;False;False;True;True;False;False;False;True;True;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True
False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True
False;True;False;True;True;False;False;False;False;False;True;True;False;False;True;False;True;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True
False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;True;True
True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True
